ID,text,label
7.68116E+17,"RT @BNScottsdale: You loved him on #DWTS with @SharnaBurgess. Now @Noah_Galloway is #LivingWithNoExcuses in his new book, out Tuesday! http…",1
7.68116E+17,"In case you missed it!1 HOUR LEFT on this FEAR BREAKTHROUGH COACHING SPECIALDo ""IT"" https://t.co/Sz3U6XWowC https://t.co/yLUUPbb7Xc",0
7.68116E+17,RT @MLB: We know what you’re thinking …These Hallowed Highlights cards are awesome. RT for a chance to win. https://t.co/udsv4q3vr0,1
7.68116E+17,"Speak to your microphone, record your answer. It's FREE and FUN! Answer it now! https://t.co/xRbd1FtNHK #TOEFL https://t.co/3NsqwtsK2k",1
7.68116E+17,RT @Kawaiicute3: Happy Yesung day 😍🎉😃😄 #Yesungday #happyYesungday #Yesung #superjunior #ELF #sj #suju @YesungMorocco #Yesung 💖❤❤💕🌟🌟👯 https:…,1
7.68116E+17,Great to see @HGIMinneapolis building morale by playing parking lot soccer. https://t.co/TsFm0DBQlZ,1
7.68116E+17,RT @SCDINews: Keen to #Internationalise? Get onboard! #ExportingisGREAT #Scottish Business Tour 23/8 - 8/9 https://t.co/WNvBdb5hmW https://…,1
7.68116E+17,RT @isabellamacae1: @priyankachopra she looks the best in Indian wear 😍💖 https://t.co/FP7kyJxPS5,1
7.68116E+17,RT @FnafhsCherychan: Son tan cute!! ♥♡♥♡ @Piyoasdf @MrDsaster @edd00chan #FNAFHS https://t.co/TPXoARQHe3,1
7.68116E+17,"RT @aestheticvoices: ""my garden is my most beautiful masterpiece"" - claude monet https://t.co/jUHXZNK4gu",1
7.68116E+17,RT @chillfvrmiga: look at the most beautiful human being https://t.co/AY1VduVmq1,1
7.68116E+17,"RT @JoseZeJoker: They all got arms crossed apart from Jesús Navas, who can't cross.... https://t.co/e1Wt2UY3LP",0
7.68116E+17,RT @espn: No NBA Finals ... but three gold medals.Is Melo one of the best players ever? VOTE: https://t.co/9Yjy9j2YBi https://t.co/R5t6rL…,1
7.68116E+17,"RT @smile4these: ""Girl u need to stop asking to die it gets really annoying im a busy person"" https://t.co/vn0gn7QHy1",0
7.68116E+17,RT @S1dharthM: I dont know about you but my Sunday just got hotter ! #JaiAndDiyaLove #BaarBaarDekho https://t.co/hKXEJFUryI,1
7.68116E+17,RT @reIatabIe: oh my god this is so cute and precious https://t.co/lSucttXpeh,1
7.68116E+17,RT @BarackObama: The Supreme Court isn't some partisan football to be kicked around. Senate leaders should stop treating it like one. https…,0
7.68116E+17,Have you tried the ever creamy Mac and Cheese? It's dreamy! #Beckenham #BeckBromFL https://t.co/e8HubDex9m,1
7.68116E+17,Sunshine or shade?Here's the best pub gardens in #Swindon to enjoy bothhttps://t.co/kxRvkRXura!#swindonsummer https://t.co/2tNzmkSjwj,1
7.68116E+17,ő❁ Fabian and team are very #knowedgeable and saved us #money on #insurance for our 2 cars https://t.co/V9ZNHKkCK0 https://t.co/K5JJHVwlOa,1
7.68116E+17,RT @jayjacobsauad: Coach Jordan knew what it meant to #EarnIt  Thanks @AuburnVideo for this reminder. #WarEaglehttps://t.co/JJpDXc2Vh6 htt…,1
7.68116E+17,"RT @DragonflyJonez: In Kobe and MJ's last matchup, Kobe put on the 8s and dropped 55. 42 in the first half. He was a rude dude. https://t.c…",0
7.68116E+17,RT @PG_kamiya: :D RT @ed99bit Happy anniversary to the game that created a genre. https://t.co/0gEZlmHrzF,1
7.68116E+17,"Found a Transponder Snail!Giants, sea monsters and other amazing encounters!https://t.co/1CXvGgbaF4 #TreCru https://t.co/0GtDRdZzKJ",1
7.68116E+17,RT @RedbdHe: #treasurytuesday !! Great #handmade #giftidea -  https://t.co/gnh7UmShpb https://t.co/QFmFqRoQjN,1
7.68116E+17,Keep on cruze-ing with this amazing deal from Williams Hunt Cape Town! https://t.co/hHbseJFkQn https://t.co/67Y8elpeOD,1
7.68116E+17,RT @soturntaliens: When your mom slap tf outta you in public and you trying not to cry https://t.co/vRg6jle08d,0
7.68116E+17,The Amazing Extendable/Convertible Tourist Bus – But the Wheels are in the Wrong Place?https://t.co/U3o7G4zeG8 https://t.co/oUlJAwA5uO,1
7.68116E+17,RT @SanneJolles: Nice image @contivecchi ! Great to see you at #ctrlaltdel16 . Greetings from  Amsterdam! https://t.co/bPImPiC7zp,1
7.68116E+17,RT @ManUtd: Here we go with our #MUquiz on @Carras16! Tweet your answers with the hashtag after the final question. Good luck! https://t.co…,1
7.68116E+17,RT @kritisanonluvu: Wow 😲 great look Super se upar Awsum kritisanon https://t.co/kLi0EdWtdY,1
7.68116E+17,RT @urbandoII: RT to win: UD brush vault 😍 brand new! must be following me good luck xo https://t.co/LrbeOaNjjH,1
7.68116E+17,RT @OneDrecti0nFans: HARRY'S JAWLINE IS SO PERFECT! OMG#KCAColombia #KCAArgentina #MPN #OneDirectionhttps://t.co/iZOx6bLiIB,1
7.68116E+17,"RT @Gurmeetramrahim: Its #TRLday2 Enjoy the League along with good Health, with new grocery products by @MSGAllTrading https://t.co/ksfpNpc…",1
7.68116E+17,RT @contrachloe: Kurt Cobains lyrics are so beautiful 😓❤️🙏 https://t.co/aq3UoVfMh1,1
7.68116E+17,In case you missed it! https://t.co/Gi8Up2gryU https://t.co/IGo7xgZLkn,1
7.68116E+17,RT @Kawaiicute3: Happy Yesung day 😍🎉😃😄 #Yesungday #happyYesungday #Yesung #superjunior #ELF #sj #suju @YesungMorocco #Yesung 💖❤❤💕🌟🌟👯 https:…,1
7.68116E+17,RT @BareConductive: We're excited to take part in @MakerFaireRome @makerfaire this October! Who's going to be there? #makerfaire #tech http…,1
7.68116E+17,RT @soompi: Happy Birthday to #SuperJunior's Yesung! #HappyYesungDay https://t.co/Ipovtuiznz https://t.co/iI7rIpoXbf,1
7.68116E+17,RT @FTHRNICO: Happy Birthday Boat 🚣🏾Here's a design of your face as an island @lilyachty https://t.co/q0FXqvf2YK,1
7.68116E+17,"""How To Dress Amazing When You're Super Busy &amp; Not A Millionaire"" via @Refinery29 // https://t.co/jUhY9lS6bs https://t.co/JFdWFaj1Ov",1
7.68116E+17,RT @FreddyAmazin: I LOVE DOGS SO MUCH https://t.co/mbvnHp96pW,1
7.68116E+17,RT @RPGSite: Super Nintendo celebrates its 25th anniversary today in America. An amazing machine that spawned many classic RPGs. https://t.…,1
7.68116E+17,RT @TumblrPostsLM: Queens of working hard yet never get appreciated enough #MTVHottest little mix https://t.co/dC9yLDrZau,1
7.68116E+17,Catch someone in the act of doing something right. You'll both feel amazing. https://t.co/AYjvykzflH https://t.co/6FvmHiK9b9,1
7.68116E+17,"Meet the newest, sparkliest member of our team. Thanks to Youri and the others at @liminic… https://t.co/77lZD89fk2 https://t.co/dj481W5Z8q",1
7.68116E+17,@_SteveBartlett @BizWebBuilders @realmandyrain Thanks folks! #IfollowBack #Tuesday.. Swav @ https://t.co/6z4SSfEMF7 https://t.co/o4LJcyvFMw,1
7.68116E+17,RT @ClarkCountySch: 560 grads will take the stage at Summer Commencement tomorrow at @orleansarena! We're so proud of you! #CCSDAchieves ht…,1
7.68116E+17,"RT @BulldogStatus: Hey friends, here's another awesome event you don't want to miss out on! Paint + KickBall? That's a good combo ☺. https:…",1
7.68116E+17,"RT @girlposts: ""Girl u need to stop asking to die it gets really annoying im a busy person"" https://t.co/AaNCT0KRGT",0
7.68116E+17,RT @richardajkeys: I'm so pleased there's a move in this direction. I've been saying it for years. https://t.co/Z6IN94SINo,1
7.68116E+17,RT @AuthrNiaFarrell: Nominated Best Indie Erotica “MMF at its hottest” #BDSM #biker ménage https://t.co/nH7tUy42T1 #MRBRTG https://t.co/QQN…,1
7.68116E+17,The 14 best lower abs workouts. - #workout #fatloss #diet #fitness #weightloss https://t.co/kqyggNtIee https://t.co/6TiVJRXQ6e,1
7.68116E+17,RT @SebGorka: Alleged attempted Jihadi beheading in VA. EU leader says borders are bad. What is going on? @Varneyco 1015amEST https://t.co/…,0
7.68116E+17,"RT @TonyDuheaume: As the great mass murderer's feast continues across the #MiddleEast , much more to follow in the dessert. https://t.co/q4…",1
7.68116E+17,RT @SamJKNeal: Shout out to @KroseCHS and @MbutlerCHS for designing an awesome experience for our learners! #iamchs https://t.co/DJEuobN4Qk,1
7.68116E+17,"RT @MelissaCrane_18: Congrats, Briar Chapel, voted Best Neighborhood by readers @chapelhillmag! #BestofChapelHill  #greenliving #parks http…",1
7.68116E+17,RT @MariaKhursheed4: How sweet picture @AseefaBZ 💚 your loving bother #SMBB's proud Son of @BBhuttoZardari! Love her too bit's!❤ https://t.…,1
7.68116E+17,"RT @Travelers: With our deepest gratitude. We will miss your leadership, generosity and kindness. https://t.co/VkuIYhFdd4 https://t.co/O5SH…",1
7.68116E+17,RT @jrsweeney57: I logged off 4 the day then I was compelled to post this I loved this girl and I miss her. RIP Brittany Murphy https://t…,1
7.68116E+17,"RT @TheArtidote: Your only problem, perhaps, is that you scream without letting yourself cry. —Nietzscheartwork by Mojo Wang https://t.co…",0
7.68116E+17,Why having a job you hate in your 20s is bad for your health in your 40s https://t.co/G4i77Mf5dn https://t.co/Se25XA8Kvv,0
7.68116E+17,These adorable and easy Halloween DIY ideas are perfect for your little ghoul!  https://t.co/2Vq0uGA4xu https://t.co/bsUWdGiknQ,1
7.68116E+17,Fantastic work by our @community_br Team with the Day 1 @gappersonnel Girls Soccer Camp 2016 @chesterdotcom https://t.co/7PU2bbvGDe,1
7.68116E+17,RT @MaichardManda: Congrats bibi meng! @mainedcm 😙😙💛Credit @FuntastykYoung #ALDUBPwedeNaMag https://t.co/zyVhLo7Zjl,1
7.68116E+17,Building each Craft Burger with perfection and great detail. We love our customers! #great… https://t.co/34x1ZFM4nc https://t.co/dNfSfABEpn,1
7.68116E+17,RT @LeapFrog_UK: Thank you to everyone who entered the #LeapFrogTOTM competition. Our winners have been chosen and notified! https://t.co/N…,1
7.68116E+17,"RT @EnjoyKraftig: Happy Birthday, Billy!Have an amazing, enjoyable day filled with plenty of your favorite premium lager! 🍻 Cheers! https:…",1
7.68116E+17,RT @jaredmecham: I think this is one of my favorite pictures of all time. I'm so grateful for my two little… https://t.co/fb9ExNfOOz https:…,1
7.68116E+17,RT @aaronsolow: You inspire me. Congratulations @itsBayleyWWE #RAW https://t.co/kzqTWrnCvw,1
7.68116E+17,RT @bestofheath: With the cast of 10 Things I Hate About You https://t.co/LEbFhEAKoo,0
7.68116E+17,RT @AllisonJOrozco: These little car dates is all I need to be happy . https://t.co/2AeVf20cNQ,1
7.68116E+17,RT @emilymkaplan: .@BenUtecht wrote a love letter to his family: 'Counting the Days While My Mind Slips Away' https://t.co/Wv543pQPA5 https…,1
7.68116E+17,RT @meaningfulJIMIN: 3 CHRISTMAS BALLS ON A CHRISTMAS TREE DONE BY PARK JIMIN A.K.A MIN MINHE'S ADORABLE https://t.co/sId4E6hl7o,1
7.68116E+17,"RT @YourAnonNews: ""You affect the world by what you browse"" - @timberners_lee #InternautDay #worldwideweb Thank you, Tim! https://t.co/MLa4…",1
7.68116E+17,Shoutout to @ThatSportsGamer for the giveaway! A nice way to start out #MaddenSeason https://t.co/eqtgxaOf2p,1
7.68116E+17,"RT @PatriotVote2016: ""Don't  fool yourselves BlackAmerica.We are successful despite the Democrat Party NOT because of it.""-RJMansfield htt…",1
7.68116E+17,"RT @Greybean_: *gf burns stew*Me :&amp;I really wanted to marry u but if u cant respect tomatoes, how will u respect me as ur husband! https:/…",1
7.68116E+17,RT @MsKajalAggarwal: #pakkalocal coming soon.. Good luck team #JanathaGarage @tarak9999 ❤️ https://t.co/jo3nk1nJEr,1
7.68117E+17,This is A MUST!!!!😬😬😬 you don't want to miss this Awesome panel of discussion😁😁😁☺️ https://t.co/J0RDEZQSgM,1
7.68117E+17,RT @elle_del68: In life have a friend that is like a mirror and shadow.Mirror doesn't lie and shadow never leaves. https://t.co/iHQOXjXSFY,0
7.68117E+17,"RT @tlrd: WikiLeaks Outed Gay Men in Saudi Arabia, Where Homosexuality is Punishable by Death https://t.co/g22nH82mex https://t.co/WR1zBYsE…",0
7.68117E+17,"RT @Shanghai_JJL: You will not be punished for your anger, you'll be punished by it. #wisdom #InspireThemRetweetTuesday #life https://t.co/…",0
7.68117E+17,Thank you Vets and Cops for your service  Stop by:  What Is .G  https://t.co/dbdpv3ZHpu https://t.co/QP4Crgd4fX,1
7.68117E+17,Lakme Fashion Week really cool #MyLyfMyWay https://t.co/yGpYpzYxpP https://t.co/tb8K7xrlxE,1
7.68117E+17,"RT @NYDailyNews: Cincinnati Zoo deletes Twitter account after harassment — ""just like they deleted Harambe"" https://t.co/iweApO2K8z https:/…",0
7.68117E+17,RT @resulculi0: We did it guyss❤Congrats my Leader. Proud with you.hope soon 100k @RayDayYT ❤❤ https://t.co/uPqqTC0N22,1
7.68117E+17,RT @AreeqChowdhury: Virgin acting as though people don't have to sit on the floor... pictured below in 1st class to Manc #traingate https:/…,0
7.68117E+17,"2 down, 1 more week of this view. Kusadasi , i love this place. #HiddenTreasureOfTurkey https://t.co/2Rq9IL6zRs",1
7.68117E+17,RT @youngthug: Today the retro Suedes are re-released ft. @youngthug ... Thank you @PUMA https://t.co/1hP3XPVFTC,1
7.68117E+17,Training wheel moments! Success is two wheels away. #smb https://t.co/mQncpnFn68 https://t.co/cLwTunfLO2,1
7.68117E+17,RT @Letty: Kobe's bday! Peep the best sh!t talking I've ever tweeted because of him 💜💛 https://t.co/DokQtBsbyd https://t.co/TMJdwqQnDy,1
7.68117E+17,Ok I officially moved no NYC and started that by preparing amazing breakfast and watching paranorman. https://t.co/P5fkqx2Q0M,1
7.68118E+17,RT @globeandmail: Canada was joined at the Hip - thanks to the CBC https://t.co/owBRkaN9nX from @GlobeDebate https://t.co/vBD5SObYYi,1
7.68117E+17,RT @Cristiano: I train fast to play fast. Thanks @niketraining for the new Nike Train Ultrafast Flyknit (https://t.co/3pz5B5KUfK)💪🏽 https:/…,1
7.68118E+17,RT @rainymondays: when u think he's choking u out of love &amp; u hear em whisper u stupid bitch i have u exactly where i fucking wanted u http…,0
7.68118E+17,Sweet Lusty Booty@anati091252@VENTULINAF430@BOOTYSEXYGIRLS@susanamartin647@julia19640309@xcristy69@sexysinnax https://t.co/usRtkICzGf,1
7.68118E+17,RT @fouseyTUBE: high key proud of this.. especially since they're daily videos. :) https://t.co/y02wMEHMkG,1
7.68118E+17,RT @cuddlyeon: junmyeon giving love to exols vs exols giving love to junmyeon https://t.co/3Gwj17josb,1
7.68118E+17,"This dessert was amazing from @marcopolonewc , did you check out my blogpost?? https://t.co/AwCjSZ61yI https://t.co/LdMFul6Rf3",1
7.68118E+17,RT @starkidphil: me and my pals are at this really pretty stream wow aesthetic much https://t.co/1qTxRixW4J,1
7.68118E+17,RT @SteveStfler: When your shower is too hot and it hits your back https://t.co/QYnHEHHYsV,1
7.68118E+17,"RT @RelatableSJ: To the person who's the smallest hands, the most adorable eyesmile &amp; the most unique dancing HBday❤️ #HappyYesungDay https…",1
7.68118E+17,RT @cam_planet: Explore Wonderful planet of outstanding camgirls!👉https://t.co/4VD3Qy6imh👈Visit @cam_collector to get much more! https://…,1
7.68117E+17,RT @BenHCarrington: Hard to ignore the allegorical significance of a black woman trying to console white women upset at HER for existing ht…,0
7.68118E+17,RT @mike_pence: Shoutout to @realDonaldTrump.  My mom and I also enjoy @KFC on the plane. #TrumpPence16 https://t.co/9m03FHDR2D,1
7.68118E+17,RT @zakforsman: Loving the @SmallRigChina cage and sidehandle for my Odyssey 7Q+ by @ConvergentD - handle also works as a kickstand. https:…,1
7.68118E+17,RT @laurifyart: (that little drawing that he made tho 😂)I'm exploding with joy! @zaynmalik thank you from the bottom of my heart! https:…,1
7.68118E+17,RT @fouseyTUBE: high key proud of this.. especially since they're daily videos. :) https://t.co/y02wMEHMkG,1
7.68118E+17,HAPPY BIRTHDAY YAW  Cc @YawWazobiaFMhttps://t.co/fp7ESyalfK,1
7.68118E+17,RT @katlionesss: Here's Luna. She can dab. That is all. https://t.co/pIBp9dleAT https://t.co/fgBlvLv5kU,1
7.68118E+17,HAPPY BIRTHDAY YAW  Cc @YawWazobiaFMhttps://t.co/l9U6PQYlBf,1
7.68118E+17,"RT @NYDailyNews: Cincinnati Zoo deletes Twitter account after harassment — ""just like they deleted Harambe"" https://t.co/iweApO2K8z https:/…",0
7.68118E+17,RT @maxell_lander: De Lima just proved one thing: how corrupt the PNP was under the failed yellow leadership of her boss Noy Aquino https:/…,0
7.68118E+17,"RT @girlposts: ""Girl u need to stop asking to die it gets really annoying im a busy person"" https://t.co/AaNCT0KRGT",0
7.68118E+17,HAPPY BIRTHDAY YAW  Cc @YawWazobiaFMhttps://t.co/4Mc1OPgbwz,1
7.68118E+17,"Found a Transponder Snail!Giants, sea monsters and other amazing encounters!https://t.co/BZUyb3QMAF #TreCru https://t.co/a0G3e5dozS",1
7.68118E+17,RT @NishaBhabhi123: Good night guys love you ❤💋💋💋💋 https://t.co/GPpYW1LauK,1
7.68118E+17,RT @JoinAAP: Victim of drugs will not be treated as criminals. Special care to get them de addicted.Hope Of Punjab Kejriwal https://t.co…,0
7.68118E+17,RT @KindaTV_: Congrats to @MadeMostlyMaddy for winning the #FOTLD Zombie Survival Kit! #YTRedOriginals https://t.co/JD6IgZfBjo,1
7.68118E+17,RT @gavinjames: This is madness!! Just broke the top 300th in the world on @spotify 😳😳✌️ thank you so much for listening xxx https://t.co/u…,1
7.68118E+17,"RT @NYDailyNews: Cincinnati Zoo deletes Twitter account after harassment — ""just like they deleted Harambe"" https://t.co/iweApO2K8z https:/…",0
7.68118E+17,RT @MLB: We know what you’re thinking …These Hallowed Highlights cards are awesome. RT for a chance to win. https://t.co/udsv4q3vr0,1
7.68118E+17,"RT @FreddyAmazin: This made me so happy, I love Obama https://t.co/S6oOBJN5nb",1
7.68118E+17,RT @IamNickGonzalez: My director today. I couldn't be prouder or more excited for @SleepintheGardn. #ADirectorPrepares #PLLSeason7 https://…,1
7.68118E+17,RT @bdyonce: trials are tomorrow lol enjoy these for now see u in 2 weeks 👋🏽👋🏽 https://t.co/BHRA5Mm3ZR,1
7.68118E+17,im truly blessed https://t.co/0pfRVgG5Ja,1
7.68118E+17,RT @fouseyTUBE: high key proud of this.. especially since they're daily videos. :) https://t.co/y02wMEHMkG,1
7.68118E+17,RT @Graham949: Coworker birthday love! @JV @SelenaONAIR @LaCrystalRosas https://t.co/H54yTiPICe,1
7.68118E+17,"RT @BWGarfield: Five conference rooms, free wifi, parking &amp; great transport links we cater for all your #business needs #inGlasgow https://…",1
7.68118E+17,crying I shared this on Facebook &amp; didn't read the last bit my nan will be thinking I'm some whore 😩😭😂 https://t.co/Vic29Mmpch,0
7.68118E+17,"""on a scale from 1-10 how annoying are you?"" https://t.co/HZq1ur9zCG",0
7.68118E+17,RT @TTrNeo: AMACon 3: Oikos30 Day Drabble ChallengeDay 7#A3Prompt7*please use the HT &amp; don't forget to tag @AMAConOfficial https://t.c…,1
7.68118E+17,RT @Kimya_bap: 🌸2012↗2016🌸As Time goes by #BAP is only getting more &amp; more adorable~❤🙏#Himchan 👑😍 https://t.co/e9OoDqVUuk,1
7.68118E+17,RT @thumbholes: Thank you @kendra_hubbard for being a good steward of your neighborhood #makeapactpackitout https://t.co/5ZRLpwvYGN https:/…,1
7.68118E+17,RT @fouseyTUBE: high key proud of this.. especially since they're daily videos. :) https://t.co/y02wMEHMkG,1
7.68118E+17,"RT @HeyYouNotYouYuu: @JYPnation Is this how you treat ""family"" that has worked non stop for days?Even fans of other casts were shocked htt…",0
7.68118E+17,RT @liamyoung: Thanks to @CharlesBAnthony for evidencing my point. People were sat with Jeremy for part of journey #traingate https://t.co/…,1
7.68118E+17,RT @ARTSYJUDITH: Special thanks to former President Jimmy Carter for his candor &amp; advice for a wary electorate! https://t.co/Zzh1gMC1QP,1
7.68118E+17,The biggest happy birthday to my partner in crime @HannahMcCleary! Love u so much and hope ur hangover improving xxx https://t.co/Q7s0SG8u1w,1
7.68118E+17,RT @bohalcomb3: Happy birthday to my fellow cadet and day 1! @payton54321 https://t.co/SVXxaL6rzh,1
7.68118E+17,RT @lzhernandez02: #FinalFive 🏅🇺🇸 So extremely proud of my team❤️💙 https://t.co/2AZZJeFT2r,1
7.68118E+17,Found my winning deck back in 2006 . Good old days ! Find more Fun at https://t.co/qIl4IHfywJ #fun #cute #funny #f… https://t.co/eLGn8YdelB,1
7.68118E+17,RT @AkiraShell: 👑 Almost to 10k! 👑Thank you for all your continuing support 💕 and of course special thanks to those who spoil me 😘 https:/…,1
7.68118E+17,"RT @Bieber_rose: remember when Justin wrote ""I love u beliebers"" on his arms #MTVHottest Justin Bieber https://t.co/EyJIF1FDWL",1
7.68118E+17,RT @QwetuRadio: Thanks for tuning in to #QwetuJioni @NyamwaloAwinja @NYOSHGATHU @mwaishie Kutukutu night https://t.co/v3cjWlrUyk,1
7.68118E+17,RT @_camillions: happy 1st day of school from your favorite future teachers 📚✏️💕 https://t.co/RoHISOeByL,1
7.68118E+17,"@TheSandPuppet ""Nice to meet you Sasori-sama""SHe said taking a step forward ""Im a Demon weapon with out a Meister i- https://t.co/5Gaqc17ntg",1
7.68118E+17,RT @giselleansley: What an amazing reception at Heathrow today! Thanks so much to everyone who came to welcome us home! #greattobeBAck http…,1
7.68118E+17,"RT @VanityFair: Happy birthday to a man on the rise, @JKCorden! https://t.co/Ig39iDrHoU",1
7.68118E+17,"RT @ManUtd: We'd like to wish all the best to Tyler Blackett, who has joined Reading on a permanent deal. #MUFC https://t.co/QEp6fBmn6R",1
7.68118E+17,"RT @LEGOLANDDubai: A thrilling ride for the whole family, race down the LEGO Slide Racers this October &amp; see who's the first to reach! http…",1
7.68118E+17,RT @Dory: this is why I love the Internet https://t.co/PbvFPmcoIs,1
7.68118E+17,"RT @soberanotorious: this article may be quite long but is worth the read...this shows how respectable, and family oriented quen is !! http…",1
7.68118E+17,RT @KonamiUK: Let us know what you think of this adorable Shanoa art by Frenxir (Source: https://t.co/a1ceMlQM6R) #Castlevania https://t.co…,1
7.68118E+17,"RT @yc: Roses are red,You're the love of my life, https://t.co/WsoYrAfaRN",1
7.68118E+17,RT @1dfanmarissa: #1YearSinceOTRAChicago #OTRAChicago 1 year since the best night of my life:') Thank you so much One Direction❤️ https://t…,1
7.68118E+17,RT @QueenofCr8tvty: Ad: These paper earrings are super easy to make. Seriously! https://t.co/05vKU2Ay5n #craftshout #crafthour #etsy https:…,1
7.68118E+17,RT @VentureBeat: Happy Internaut Day: 25 years ago the World Wide Web opened to the public https://t.co/p6DMmXN4Rw by @obrien https://t.co/…,1
7.68118E+17,Join Us and have more fun from jumping and dynamic movement. Let us entertain you. https://t.co/4b6vUrH88p https://t.co/KOFxnHVedj,1
7.68118E+17,RT @NWEMlive: Has this inspirational teacher tought one of your children? Read her story here https://t.co/8sDDQGJefa https://t.co/9HqnDY6…,1
7.68118E+17,"RT @age_uk: Ivena had one wish for her 105th birthday, she wanted her cake delivered by a fireman! https://t.co/FqfCXbgNGZ https://t.co/Pbl…",1
7.68118E+17,Backpacks ready at Princess Alexandra School. Thank you to Millennium III Group @StaplesCanada &amp; donors @TSAPrairie https://t.co/wpXU9ELVvE,1
7.68118E+17,"RT @SilERabbit: How can #HillarysEmails be blamed on staff, Russia and Powell, but not Hillary? No press conferences, so don't ask. https:/…",0
7.68118E+17,RT @KEMENPORA_RI: Wow amazing!!! #ParadePahlawanOlahraga https://t.co/K2x7g8AQqJ,1
7.68118E+17,RT @NakedNoodleUK: It's #competition time! Tag your best friend to enter you both to #win some delicious Naked Noodle ✨ Ends 24/8 @ 4pm htt…,1
7.68118E+17,RT @reroute2016: One of our fave morning views so far.... #Europe #campsite #vanlife #slovakia #travelling https://t.co/tNwXs7LmtW,1
7.68118E+17,RT @urboynico: E! news just called this look a fail and I had to change the channel before I threw something at the TV https://t.co/z0bHtm8…,0
7.68118E+17,RT @ratliffR5: #summersonic osaka (saw radiohead play same stage night before.. so that was cool) https://t.co/JSv50eChs9,1
7.68118E+17,RT @sralph31: Excited for #newbooktuesday! #twonerdysisters https://t.co/YuiIIjTavf @kellydipucchio @gregpizzoli https://t.co/9XB25b21tm,1
7.68118E+17,"RT @yc: Roses are red,You're the love of my life, https://t.co/WsoYrAfaRN",1
7.68119E+17,Great place to catch a ballgame :) credit- https://t.co/StsKe4WGaI https://t.co/y64YiR0ASA,1
7.68118E+17,"RT @infiniteartist2: Rooted tree bark, photography #art  @cjthefineartistnature series #digitalart colors, lush purple, cool mint green ht…",1
7.68119E+17,RT @HistoryNeedsYou: Slavery was a crime against humanity yet slavers were compensated not prosecuted. #SlaveryRemembranceDay https://t.co/…,0
7.68118E+17,RT @MarriageGoaIs: This is the best piece of writing I've ever read. https://t.co/CLzpxY5MUH,1
7.68118E+17,I love my Bella Rue 💓 https://t.co/XH7urxaqhK,1
7.68118E+17,"Beating you to the punch by posting this first.As always, it was a great summer cause of you.Tear it up @ Malone✌🏼🍍 https://t.co/9yXm9dNVp6",1
7.68119E+17,Awesome Junkrat Cosplay @ Gamescom https://t.co/IBT0q4xMfk #gaming https://t.co/iwjiw91Y65,1
7.68118E+17,RT @Ava_Av9: Good morningHave a blessed day my friends~ Blessing ~ https://t.co/0v32PCzxd1,1
7.68118E+17,RT @EASPORTS_MUT: #1 TE Launch Day Giveaway! RT and LIKE for a chance to win! #MUT17 https://t.co/BxHBAk76pz,1
7.68118E+17,"RT @GREY2KUSA: Don't forget Friday is @NationalDogDay, so be sure to plan something fun with your pooch, like a day at the beach! https://t…",1
7.68118E+17,"RT @k_illuminated: I feel like proud mommy, lmao. But oh my god 100 views? 🔥Proud, proud, Proud! #TreatYouBetterVevoCertified https://t.co…",1
7.68118E+17,RT @Allymybabylove: I WAS YOLANDA FOR THE MEET AND GREET AND IT WAS AMAZING @AllyBrooke https://t.co/qe6nLrsDWO,1
7.68118E+17,RT @people: Cancer patient beaten to death outside of Illinois treatment center https://t.co/xqgB73IUYc https://t.co/8qBGWGqkt9,0
7.68118E+17,RT @sassytbh: when someone who smells really good walks by https://t.co/yrkXmOglop,1
7.68118E+17,"RT @beeyroyce: THIS IS WHY BLACK PEOPLE HATE WHITE PEOPLE APPROPRIATING BLACK HAIRSTYLES LIKE BRAIDS, DREADS ETC. https://t.co/cSh088ucmF",0
7.68119E+17,RT @anayawintour: this is probably the most atlanta thing i'll ever see in my life https://t.co/SATkErIxkB,1
7.68118E+17,"Happy birthday to a great guy, I love you griff and I'll miss you have a great time this year! ❤️❤️😍💦 #cah #popo https://t.co/Rh1EO8YVt8",1
7.68119E+17,RT @sobore: Great capture of a foggy takeoff! 🛩 https://t.co/vAcl9TOaw7,1
7.68119E+17,#TuesdayMotivation Are you an #Infomaniac? We've got tons of useless information for you! https://t.co/kF6k7gONxU https://t.co/SyGvHwFOFy,0
7.68119E+17,"RT @NYDailyNews: Cincinnati Zoo deletes Twitter account after harassment — ""just like they deleted Harambe"" https://t.co/iweApO2K8z https:/…",0
7.68119E+17,RT @onedirection: Thanks to everyone who voted #1DForBestBritishGroup in the #R1TeenAwards! https://t.co/0VcvO92y1H,1
7.68119E+17,RT @MSRMelisaNicole: Have an amazing Tuesday y'all!! Much love being sent your way!💋💋💋 https://t.co/ugd9RlKTk8,1
7.68119E+17,"Found a Transponder Snail!Giants, sea monsters and other amazing encounters!https://t.co/6BM0kTjQAA #TreCru https://t.co/656gWLQ3Wf",1
7.68119E+17,"RT @SaddestRobots: Nothing says punk quite like a broad-based opposition to oppressive social norms, yes. https://t.co/K0didgRM11",0
7.68119E+17,RT @guiltpleasure: Happy birthday to our Queen! 🍾 https://t.co/pkqjJkDxpN,1
7.68119E+17,RT @NDTheLeprechaun: Made my way onto a comic book cover. You better believe I'll be coming to life down in Austin though! https://t.co/B5Z…,1
